id,name,username,age,dob,email,phone,library,favorites,payment_method,country,total_hrs_played,avg_rating_given
7517ab4b-283d-430c-b,Sarah Nunes,sarahnunes194,28,1996-09-20,sarahnunes194@gmail.com,8175906924,"760,154,91","91,154",Epic Wallet,Brazil,666.47,62.0
43edb080-4880-410e-b,Margareta Björkman,margaretabjörkman914,19,2005-06-10,margaretabjörkman914@gmail.com,08757154,"388,563,914,716,488","563,488,716",Debit Card,Sweden,501.62,70.5
928118ee-bfe6-457e-b,Tanner Hicks,tannerhicks232,33,1991-10-16,tannerhicks232@gmail.com,7294426518,"849,640,174,406",174,Google Pay,Canada,73.55,58.5
f23c6a9d-05b0-47ad-9,Bernadette Monnier-Hoarau,bernadettemonnier-hoarau576,30,1994-10-16,bernadettemonnier-hoarau576@yahoo.com,0237892658,"255,638","255,638",PayPal,France,960.27,50.1
dba03bef-30dd-4fe8-a,Murilo Novaes,murilonovaes3,20,2004-04-12,murilonovaes3@yahoo.com,1166006770,"438,512,772,904,701,293","701,772,512",Google Pay,Brazil,980.7,70.0
8cb6f0fe-daa7-4a0c-a,Yago da Rosa,yagodarosa983,28,1996-02-11,yagodarosa983@gmail.com,+55(084)7400945,"560,284","560,284",Debit Card,Brazil,612.83,93.7
312064d2-ff87-4a78-a,Gustav Olsson,gustavolsson43,18,2006-03-04,gustavolsson43@gmail.com,08291279,"165,110,604,133,810,658","133,810,658",Debit Card,Sweden,211.38,80.7
ebc5872b-0aa7-4ff8-9,Curro Hernández,currohernández725,20,2004-03-05,currohernández725@outlook.com,+34842781524,"426,799,195,530,12,286,301",799,PayPal,Spain,509.68,75.2
91914648-8c3d-4f27-8,Alphonse Poulain,alphonsepoulain505,23,2001-02-27,alphonsepoulain505@icloud.com,+33351665796,"866,607,2,914",914,Google Pay,France,245.19,55.2
38dcd4d4-42b6-46f9-a,João Pires,joãopires806,22,2002-02-10,joãopires806@hotmail.com,+552199532403,"893,167,643,375","893,643",Apple Pay,Brazil,843.79,61.1
7a3ec0cd-b942-4d4e-b,Stephanie Harrison,stephanieharrison397,21,2003-03-13,stephanieharrison397@icloud.com,(448)4124157,"266,765,592,855,531,571,740,229,821,25","25,592,740",Credit Card,United States,937.43,94.1
26a95602-c89e-4ec4-a,Elisa Dias,elisadias502,21,2003-07-15,elisadias502@outlook.com,4114985914,"335,424,420,556,565,439,495",335,Apple Pay,Brazil,243.21,95.7
00bc6023-349e-496d-b,Malin Wahlström,malinwahlström770,18,2006-11-01,malinwahlström770@hotmail.com,0885888450,"291,514,737,606",606,Epic Wallet,Sweden,518.02,52.3
c17849db-5e4f-441e-8,Émilie Fernandes,émiliefernandes687,31,1993-08-20,émiliefernandes687@icloud.com,0373916673,"829,553,27,117,243,536,915,624",553,Bank Transfer,France,875.59,62.3
14b1ca4d-ba4e-4de8-9,Clara Cavalcante,claracavalcante19,36,1988-06-07,claracavalcante19@hotmail.com,+55(081)9494444,"847,816,642,721,604","816,847",Google Pay,Brazil,720.8,80.9
373002ea-1ce3-4a75-a,Dipl.-Ing. Svea Langern,dipl.-ing.svealangern626,21,2003-08-01,dipl.-ing.svealangern626@outlook.com,+49(0)769605203,"338,583,26,749,453,408,799,325,559,253","453,338",Bank Transfer,Germany,330.37,77.6
b1f019f2-2035-45f0-8,Sally Scott,sallyscott875,21,2003-07-10,sallyscott875@icloud.com,48145150,671,671,Apple Pay,Australia,634.99,69.3
d46b4289-364c-4ff0-9,Kenneth Collins,kennethcollins621,21,2003-06-08,kennethcollins621@icloud.com,(07)23096676,"305,425,569,88,374","569,374,88",Bank Transfer,Australia,718.26,83.4
16e4d5f8-5ab9-4cbc-b,Fabiënne Wilmont-Persijn,fabiënnewilmont-persijn175,28,1996-05-04,fabiënnewilmont-persijn175@gmail.com,+31193497061,"419,529,672,604,912",529,Google Pay,Netherlands,44.46,92.0
19bc234e-d133-4401-8,최영환,최영환96,29,1995-10-12,최영환96@yahoo.com,0323684351,"422,344,19","344,422",PayPal,South Korea,611.37,68.3
56ece3ec-54dd-40b0-b,Alessandro Bernetti-Rizzoli,alessandrobernetti-rizzoli910,20,2004-10-10,alessandrobernetti-rizzoli910@icloud.com,377479253,"151,839","839,151",Epic Wallet,Italy,93.99,74.3
5b50ec26-7cb0-4cb4-b,橋本 翔太,橋本翔太718,24,2000-08-22,橋本翔太718@outlook.com,1237475824,"318,481,745,179,703,80",179,Bank Transfer,Japan,810.15,76.4
ca36a097-694b-406f-b,Rachit Acharya,rachitacharya980,22,2002-03-03,rachitacharya980@icloud.com,05224238470,"202,33,413,813,837,315,4,367","813,413",Bank Transfer,India,228.5,91.5
cbd9559a-e797-4414-8,Gilles Roche,gillesroche422,20,2004-07-15,gillesroche422@yahoo.com,+33413780765,"798,376,730,813,386,315,429",429,Google Pay,France,229.43,54.8
b0171c23-343f-419a-8,홍정식,홍정식703,28,1996-06-13,홍정식703@icloud.com,0445654819,466,466,Apple Pay,South Korea,736.83,77.8
0c64cc1b-66c5-42c0-8,Nicolas Vallet,nicolasvallet607,36,1988-06-01,nicolasvallet607@outlook.com,+33(0)145815531,"621,185,459,475,255,639,275,885","459,621,255",Google Pay,France,304.78,73.1
a6dec4b1-9d69-4137-b,Courtney Wade,courtneywade558,20,2003-12-09,courtneywade558@hotmail.com,5641801817,"237,781",237,Epic Wallet,Canada,46.15,80.8
5eb3aac5-418b-4e4f-8,Fito Suarez Fajardo,fitosuarezfajardo782,22,2002-07-01,fitosuarezfajardo782@outlook.com,+34927441218,"782,781,839,287,337,717,668","781,839",PayPal,Spain,18.49,52.0
78c1a0ec-da28-45f0-8,Alexandria Didier,alexandriadidier883,26,1998-01-07,alexandriadidier883@yahoo.com,+33519947894,"555,388","555,388",Epic Wallet,France,933.89,81.7
827264d2-097f-45dd-a,山田 裕美子,山田裕美子984,18,2005-12-27,山田裕美子984@outlook.com,09021465826,386,386,Bank Transfer,Japan,506.88,68.9
24c6017f-3bec-455c-8,Gordon Kramer,gordonkramer963,23,2001-09-18,gordonkramer963@outlook.com,0298211873,"735,596,693,421,796,550,834","550,735,596",Credit Card,Germany,352.32,91.5
10dde14d-4c83-4ba3-b,Saksham Kumer,sakshamkumer751,16,2007-12-05,sakshamkumer751@gmail.com,02790661826,"622,819,869,30,129,502,570","30,129,819",Apple Pay,India,294.76,69.3
4f66084a-0f78-433c-b,Damián Gallart Lucena,damiángallartlucena876,22,2002-08-14,damiángallartlucena876@outlook.com,+34875622835,"362,190,279,117,463","279,362,190",Credit Card,Spain,459.76,50.7
fad0d831-8215-4c4c-b,Noah Moreira,noahmoreira549,35,1989-12-01,noahmoreira549@hotmail.com,+55(041)4289142,"751,461",751,Google Pay,Brazil,226.23,52.9
3042833f-fec6-43ba-8,Elliott Thomas,elliottthomas823,18,2006-03-13,elliottthomas823@hotmail.com,(0191)4960723,"392,296",296,Bank Transfer,United Kingdom,675.64,67.5
45707e45-7006-4c7d-9,Asunción Vizcaíno Nadal,asunciónvizcaínonadal541,22,2002-05-12,asunciónvizcaínonadal541@hotmail.com,+34968609891,"652,545,713,315,428,645,596,500","645,315,500",Debit Card,Spain,568.63,79.8
f2ccea13-1259-49fa-8,Charles Jacob,charlesjacob99,22,2001-12-04,charlesjacob99@yahoo.com,+33(0)145995612,"686,531,525","525,686",Bank Transfer,France,465.82,76.3
f669f588-11bf-4fe0-a,Helena Fabiola Treviño,helenafabiolatreviño428,27,1997-09-07,helenafabiolatreviño428@gmail.com,255.551.5333x95,"693,197,703,753","197,703,693",Debit Card,Mexico,802.82,76.1
5ecf9288-9730-443b-b,구민지,구민지585,23,2001-09-01,구민지585@outlook.com,0636800129,"82,511",82,Apple Pay,South Korea,810.66,99.6
344185e8-5aef-4d38-8,Veronica Gualtieri,veronicagualtieri65,22,2002-04-23,veronicagualtieri65@gmail.com,04346910219,"558,851,383,635,755,806,850,299,540,243",383,Apple Pay,Italy,845.0,96.2
83b52912-9e0d-4e1c-9,Ryan Robinson,ryanrobinson461,46,1978-10-26,ryanrobinson461@icloud.com,0868195318,"639,308",308,Bank Transfer,Australia,922.31,51.5
e37c3f32-ac45-4c9a-b,Michelle van 't Riet,michellevan'triet549,24,2000-11-06,michellevan'triet549@icloud.com,+31305498775,"153,582,732,99,373,52",373,Google Pay,Netherlands,656.71,61.9
8a69f78e-c6a3-4f12-b,Tiziano Conti,tizianoconti316,27,1996-12-27,tizianoconti316@icloud.com,+39057170123,"343,82,316,644,668",82,Credit Card,Italy,100.33,76.9
4921c397-a9c3-40be-b,François Dumas-Becker,françoisdumas-becker349,49,1975-12-09,françoisdumas-becker349@yahoo.com,0695150770,"660,190,903,316,263,337","316,190,337",Bank Transfer,France,468.16,52.5
5ac2fad2-1230-4ec9-8,Trinidad Cepeda Girona,trinidadcepedagirona284,21,2003-05-20,trinidadcepedagirona284@icloud.com,+34977520478,"187,10,256,826,439,355,421,779,522,340","187,256,355",Epic Wallet,Spain,327.97,52.5
400894ae-0022-4d45-9,Estrella Valenciano Esteve,estrellavalencianoesteve161,27,1997-11-24,estrellavalencianoesteve161@yahoo.com,+34987734527,"511,545,154,469,827,58,911,347,283","154,283",Epic Wallet,Spain,585.74,99.9
9dc5125b-bd8b-40cb-8,Leif Boman,leifboman700,37,1986-12-22,leifboman700@yahoo.com,081152099,"81,563,741,894,863",81,PayPal,Sweden,357.4,74.0
d8e2a13d-279c-477a-b,Hitesh Vala,hiteshvala279,17,2007-11-27,hiteshvala279@gmail.com,+916912342810,"728,816,320,378",378,Apple Pay,India,642.46,51.6
ce3d9340-476f-41e1-9,Brandi Ortiz,brandiortiz205,26,1998-10-17,brandiortiz205@gmail.com,+1(183)2246988,"45,483,294,411","294,483",Apple Pay,Canada,16.13,97.9
f913d4c5-43d1-4060-a,Prof. Tomislav Röhricht,prof.tomislavröhricht345,18,2006-10-10,prof.tomislavröhricht345@yahoo.com,03587008791,"305,528,64,222,316,773,210,134,738,602","773,316,210",Debit Card,Germany,145.25,73.0
52e9e31e-d08f-4586-b,Nicole Martinez,nicolemartinez43,16,2008-10-03,nicolemartinez43@hotmail.com,0017054053976x9,"237,800,471,131,695,617",471,Credit Card,United States,163.82,83.9
6bee5fca-db2d-467b-8,Sra. Maria Fernanda Araújo,sra.mariafernandaaraújo908,21,2003-08-13,sra.mariafernandaaraújo908@gmail.com,03004302926,"120,8,680,627",8,Apple Pay,Brazil,372.44,73.3
7a5fc499-f3f3-45e8-b,Juana Adalberto Baca Baeza,juanaadalbertobacabaeza122,22,2002-06-17,juanaadalbertobacabaeza122@gmail.com,030.737.5689,"705,902,433,431","431,902,705",Epic Wallet,Mexico,320.21,77.1
c8fd298e-ab1d-46c3-8,Rosa María Sola,rosamaríasola105,25,1999-03-21,rosamaríasola105@outlook.com,+34847180878,615,615,PayPal,Spain,341.5,84.4
d2281167-c5e1-47fb-a,Ms. Kayla Taylor MD,ms.kaylataylormd32,25,1999-09-19,ms.kaylataylormd32@yahoo.com,8255444729x297,"373,402,45,319,103",45,Credit Card,Canada,689.52,87.9
38fd8273-5992-41e3-a,James Williams,jameswilliams406,22,2002-01-03,jameswilliams406@icloud.com,13252365988,"406,220,820","220,406",Apple Pay,Canada,924.66,98.7
7be115c0-9b63-4f7c-9,김숙자,김숙자353,21,2003-01-18,김숙자353@yahoo.com,0445638445,"112,410,578,896,703,645,627,770","112,578,703",Google Pay,South Korea,735.03,74.1
7dabee24-7947-4e83-8,村上 修平,村上修平525,24,2000-10-12,村上修平525@icloud.com,08020372429,"325,280,309,25,585","309,585",Bank Transfer,Japan,554.04,62.4
9b03cbe6-8b89-4587-b,Hansjoachim Wilmsen,hansjoachimwilmsen24,25,1999-06-10,hansjoachimwilmsen24@yahoo.com,03457575603,"616,417,583,343,666","666,616,343",Apple Pay,Germany,38.14,96.1
70b1eab7-e1a8-4b29-b,Anna Clark,annaclark357,22,2002-03-03,annaclark357@outlook.com,0847868135,"867,641,732,13",641,Bank Transfer,Australia,374.5,85.6
001e9db7-8763-4b37-a,오지연,오지연588,23,2001-08-24,오지연588@yahoo.com,0172704262,"658,206,9","9,658,206",Google Pay,South Korea,470.6,87.6
75d915b7-a9b5-47eb-8,Raffaella Sanguineti-Rensi,raffaellasanguineti-rensi453,40,1984-05-21,raffaellasanguineti-rensi453@yahoo.com,05745413266,"386,822","386,822",Google Pay,Italy,961.92,78.1
84646f88-82ef-406b-a,Bonnie Olson,bonnieolson698,19,2005-05-27,bonnieolson698@yahoo.com,37057125,"915,276,577","577,915",Apple Pay,Australia,159.17,63.2
31074f07-0462-4a29-8,이도윤,이도윤783,18,2006-02-15,이도윤783@outlook.com,0163947734,"565,521,73,207","521,565,73",Bank Transfer,South Korea,451.43,84.5
2b334903-8926-41ed-a,Araceli Sureda Perales,aracelisuredaperales759,30,1994-10-16,aracelisuredaperales759@gmail.com,+34872259377,"343,897,493,41,271,325,749",325,Bank Transfer,Spain,501.04,68.1
5daa491c-0a02-4de3-9,Manuel Ostinelli,manuelostinelli440,18,2006-07-22,manuelostinelli440@hotmail.com,+39043131083,"855,878,531,83,1,177,123","1,531,855",Apple Pay,Italy,345.69,75.9
018cb156-980b-4813-b,Tessa van Gelder,tessavangelder61,23,2001-11-22,tessavangelder61@gmail.com,0727383770,"349,865,595,825,385,480,874,422,357","385,865,595",PayPal,Netherlands,248.65,90.2
fe398d8f-974b-4bfd-a,Susanne Henriksson,susannehenriksson284,25,1999-09-24,susannehenriksson284@hotmail.com,083979273,"53,683,455,631,444,208,64,635","635,53",Debit Card,Sweden,341.97,64.4
00cebf09-8beb-46a5-9,Elvira Sjögren,elvirasjögren114,18,2006-04-01,elvirasjögren114@gmail.com,082048907,"138,885,54",54,Bank Transfer,Sweden,812.13,63.5
794ad29a-981c-42f1-9,Irma Bandello,irmabandello216,26,1998-06-08,irmabandello216@outlook.com,351271350,"804,227,311",311,Debit Card,Italy,288.27,95.6
bc841d12-0055-4693-a,안민수,안민수876,19,2005-07-23,안민수876@yahoo.com,0622421316,"149,712,53,74,326,28,456",53,Credit Card,South Korea,103.15,77.9
b2f85878-a5e1-4ef4-b,Jacob Stevenson,jacobstevenson578,17,2007-02-03,jacobstevenson578@gmail.com,680.397.3273x52,"729,778,277,112,55,592,699","112,277,729",Epic Wallet,United States,454.48,64.4
f4294397-bdc5-4459-a,Ekavir Tripathi,ekavirtripathi561,19,2005-10-16,ekavirtripathi561@yahoo.com,09327244482,"84,78,399,512,867",512,Bank Transfer,India,419.3,87.5
64f03fc7-78ba-42af-a,Emma Borsiere,emmaborsiere576,30,1994-02-21,emmaborsiere576@outlook.com,032483782,"674,50,183,885,822","674,183",Google Pay,Italy,756.14,92.4
946b0dad-a300-4abb-8,Laksh Dugal,lakshdugal581,23,2001-01-16,lakshdugal581@outlook.com,+911138765556,"90,491,287,511,752,29,714,610,251",511,Epic Wallet,India,737.53,95.8
4bbc8ddc-f665-4863-a,Alexandria Mercier,alexandriamercier660,17,2007-10-20,alexandriamercier660@icloud.com,+33229959006,"210,409,217","210,409,217",Google Pay,France,482.31,51.8
bcec9870-7597-4629-8,Alexandra Walton,alexandrawalton458,28,1996-04-11,alexandrawalton458@gmail.com,(08).1608.3103,"846,5,270","846,5,270",Apple Pay,Australia,63.39,68.3
fbd76140-5ea4-4471-b,Margaux Vincent,margauxvincent138,50,1974-01-28,margauxvincent138@yahoo.com,0321889021,"848,146,473,470,255,420,649",473,Credit Card,France,862.9,54.7
62f0a3df-28c3-429f-b,Mahika Chandran,mahikachandran391,24,2000-04-15,mahikachandran391@icloud.com,+915615409713,"51,187","187,51",Debit Card,India,247.18,83.1
f15fa015-0ea4-4fe8-8,斎藤 さゆり,斎藤さゆり389,17,2007-01-05,斎藤さゆり389@gmail.com,09018760942,"723,56,217,574,537,279,562","56,574,723",PayPal,Japan,798.41,89.2
abaa4c34-dc9b-46a8-8,Tristan van Beieren,tristanvanbeieren520,20,2004-03-06,tristanvanbeieren520@icloud.com,+31(0)017679971,"310,737,138,338","737,338,138",Google Pay,Netherlands,859.34,89.5
c11ec1fb-ef73-4b9c-9,Olof Andersson,olofandersson781,22,2002-10-11,olofandersson781@icloud.com,0637343712,"543,447,361,410,193","543,410,447",Bank Transfer,Sweden,870.43,68.2
ee3e875c-21bb-4d24-b,Katie Blake,katieblake846,20,2004-07-25,katieblake846@outlook.com,1(938)6461477,"711,407,572,687,169,23,182,516","407,23,516",PayPal,Canada,722.1,74.8
32535eb3-6064-4e28-9,최성훈,최성훈838,20,2004-06-22,최성훈838@icloud.com,0421094840,92,92,Debit Card,South Korea,254.9,70.3
a91668c9-4e2b-4306-8,노영호,노영호870,21,2003-03-05,노영호870@outlook.com,0647231634,"232,279,744,167,280,629,163","280,279",Debit Card,South Korea,14.32,77.8
978879e5-284c-4d47-b,Miroslav Sager-Hein,miroslavsager-hein389,16,2008-03-26,miroslavsager-hein389@icloud.com,+49(0)774441991,"829,292,682,101,382,578","101,682",Google Pay,Germany,266.16,53.3
1a040816-2985-491e-a,Carlota Centeno Guajardo,carlotacentenoguajardo271,20,2004-09-17,carlotacentenoguajardo271@icloud.com,+54(2)630895106,"82,213,531,821","82,531",PayPal,Mexico,723.96,96.4
8925c309-6749-4772-9,Hector Sanchez,hectorsanchez631,26,1998-03-15,hectorsanchez631@icloud.com,(441)8785241x37,"389,417,361,339","417,389",Apple Pay,United States,225.2,68.1
07af17a2-55f9-48c6-b,이승민,이승민33,24,2000-01-01,이승민33@outlook.com,0627820346,"872,403,648,669,136,176,537,852,166","176,537,403",Bank Transfer,South Korea,414.22,63.1
74a40e26-53be-468e-b,Blas Custodio Cuesta Acuña,blascustodiocuestaacuña168,26,1998-10-04,blascustodiocuestaacuña168@outlook.com,+34827589326,"343,375,732,227,774","732,774,227",Credit Card,Spain,311.55,74.3
316e967c-c8ac-410d-a,Dom Sá,domsá37,18,2006-03-14,domsá37@outlook.com,+55(031)7548996,"496,838,837,193,513",838,Apple Pay,Brazil,790.8,64.9
207756b0-ae8c-44bf-8,岡田 涼平,岡田涼平11,22,2002-08-12,岡田涼平11@gmail.com,08074257841,"319,376",319,Apple Pay,Japan,914.46,96.6
d67397dc-79a5-40a3-b,Katy O'Brien,katyo'brien240,19,2005-05-15,katyo'brien240@gmail.com,01614960367,"305,712,646,114","646,114",Credit Card,United Kingdom,439.65,54.8
046f2399-8c83-4986-b,Megan Edwards,meganedwards633,24,2000-03-15,meganedwards633@outlook.com,5223136101x6283,384,384,Credit Card,United States,608.55,63.9
ab75be5e-e49b-4f2b-8,高橋 春香,高橋春香291,17,2007-05-20,高橋春香291@outlook.com,07081732916,"529,805,128,66,555,343,146","343,146,128",Epic Wallet,Japan,365.35,79.7
0ad979b7-5666-4b89-b,Elisa Saragat,elisasaragat483,24,2000-06-22,elisasaragat483@gmail.com,073650239,"544,690,641,483,703,82,316","483,703",Bank Transfer,Italy,749.41,87.1
1c0dcbf3-6dba-4962-a,Mahika Loke,mahikaloke704,24,2000-06-21,mahikaloke704@yahoo.com,3976338068,"370,366,570,266","370,266",Credit Card,India,169.55,87.0
dc2730b6-100f-4f65-a,Eric Sáenz Vaca,ericsáenzvaca33,19,2005-01-19,ericsáenzvaca33@icloud.com,13882407689,235,235,Bank Transfer,Mexico,80.22,64.3
f7bcc9a0-a9cf-4631-8,Lothar Barkholz,lotharbarkholz325,30,1994-06-26,lotharbarkholz325@gmail.com,00796868215,"802,38,556,748,910","556,38,748",Epic Wallet,Germany,436.23,98.9
3ac16e26-121e-4e03-a,Rebecca Hall,rebeccahall776,35,1989-03-15,rebeccahall776@yahoo.com,+61825052613,"845,853,805,505,293,492,649,677","649,293,677",Credit Card,Australia,601.6,51.0
7fb6b953-91aa-4504-9,Sr. Luigi Cassiano,sr.luigicassiano844,16,2008-01-23,sr.luigicassiano844@icloud.com,+557189002352,"574,644",574,PayPal,Brazil,917.03,75.4
4d59dd9c-221b-4064-a,Diana Parpinel,dianaparpinel339,27,1997-01-03,dianaparpinel339@hotmail.com,032278152,"496,794,275,402,654,211,148,497,17,669","211,669,497",Credit Card,Italy,458.19,86.0
c122c8f4-c743-473a-b,Marilyn Conway,marilynconway420,29,1995-07-02,marilynconway420@outlook.com,+44(0)161496055,"151,640","151,640",Bank Transfer,United Kingdom,67.52,93.8
f8300455-1669-4674-b,Adrien Ferreira,adrienferreira952,19,2004-12-13,adrienferreira952@outlook.com,0373286747,175,175,Bank Transfer,France,498.15,97.6
2742ddf0-cf5d-4a71-a,Raffaella Pezzali,raffaellapezzali163,16,2008-04-23,raffaellapezzali163@gmail.com,373706865,"315,55",55,Debit Card,Italy,774.16,92.7
6bb2df26-ec57-40cc-9,Tina Hart,tinahart106,22,2002-10-10,tinahart106@yahoo.com,+441314960596,"368,598,911","598,368,911",Apple Pay,United Kingdom,561.21,98.6
d26737cd-561c-47ee-8,Frédéric Laroche-Auger,frédériclaroche-auger865,18,2006-09-10,frédériclaroche-auger865@outlook.com,+33362424113,"334,69,705,400,214,424","424,69",Debit Card,France,125.98,61.5
df75a921-3007-4ebf-a,Michela Borsiere,michelaborsiere505,17,2007-05-03,michelaborsiere505@outlook.com,052128008,"242,775,788","242,775,788",Epic Wallet,Italy,218.26,74.7
6ac3bb0e-7a84-4a98-b,Alfred Robinson,alfredrobinson398,27,1997-01-17,alfredrobinson398@outlook.com,0466224545,"326,289,76,723,193,616,844,899,368","723,193",Epic Wallet,Australia,123.81,87.1
d016ff83-a672-4015-9,조서영,조서영849,24,2000-04-18,조서영849@yahoo.com,0426235219,"412,279,223,556,546","279,412",Epic Wallet,South Korea,511.76,93.4
3947d2aa-ad23-4ad4-b,한영숙,한영숙479,33,1991-10-18,한영숙479@hotmail.com,0425660107,"710,547,41,661,439",710,Epic Wallet,South Korea,886.94,98.9
9dc1b391-835b-456e-b,Sig. Gianluigi Gravina,sig.gianluigigravina547,23,2001-08-22,sig.gianluigigravina547@hotmail.com,+3904258500992,332,332,Epic Wallet,Italy,360.45,72.6
b357e13c-abfc-4fa2-b,Espiridión del Frías,espiridióndelfrías602,21,2003-07-09,espiridióndelfrías602@icloud.com,+34984543772,"561,301,306","561,301,306",Google Pay,Spain,847.2,62.7
00e51226-e22f-44ee-8,Laure Roussel,laureroussel113,26,1998-04-21,laureroussel113@outlook.com,+33153118668,"774,671,107,210","210,671,107",Debit Card,France,460.94,98.4
41e53638-83fc-4e48-a,Alicia Davis,aliciadavis782,16,2008-06-05,aliciadavis782@icloud.com,(03)94691112,"858,91","858,91",Google Pay,Australia,393.92,71.1
864c1ff4-7074-4e95-9,Sole Trombetta-Aulenti,soletrombetta-aulenti161,15,2008-12-26,soletrombetta-aulenti161@yahoo.com,+390861901489,"871,25,485,94,514,620",514,Credit Card,Italy,429.66,72.2
5187dfbc-5bd5-4d09-8,Noémi Mace Le Normand,noémimacelenormand305,22,2002-05-23,noémimacelenormand305@hotmail.com,0636727177,"106,152,833","106,833,152",Apple Pay,France,400.28,59.8
af079a59-0c2c-4872-a,Arin Goyal,aringoyal283,25,1999-03-10,aringoyal283@gmail.com,+910654539859,273,273,Google Pay,India,277.42,68.9
1debbb4f-fb8c-4d8b-9,Kara Lee,karalee229,28,1996-04-26,karalee229@gmail.com,(300)3971698,"660,544,523",544,Google Pay,United States,137.03,83.5
e6155791-7182-4d44-a,Dana Ramirez,danaramirez172,24,2000-02-09,danaramirez172@gmail.com,0252068471,"608,491,888,371",608,PayPal,Australia,93.9,90.2
49067b35-c3c2-41fe-b,Carlos Hernádez Aguilar,carloshernádezaguilar826,24,2000-02-07,carloshernádezaguilar826@gmail.com,(823)2969080x94,"582,811,827,123","827,582",Debit Card,Mexico,901.35,71.7
2e4a3db3-bc8c-48b4-a,Ijaya Kadakia,ijayakadakia743,24,2000-04-23,ijayakadakia743@hotmail.com,01569034820,"851,218,886",218,Bank Transfer,India,458.23,99.2
